
探索
About
FAQ
Donate
帮助
注册
登录
cxx
/
99
模板
代码
工单
合并请求
百科
动态
99
/
ptb-pdx-v4.txt
cxx
cxx
7d8ad5a428
更新 ptb-pdx-v4.txt
3天前
803 行
无行尾
82 KiB
Text
🐉独家线路🐯,#genre#
兵团卫视,http://119.125.130.195:9901/tsfile/live/1090_1.m3u8
甘肃卫视,http://119.125.130.195:9901/tsfile/live/1089_1.m3u8
宁夏卫视,http://119.125.130.195:9901/tsfile/live/1086_1.m3u8
湖南卫视,http://148.135.93.213:81/live.php?id=湖南卫视
浙江卫视,http://148.135.93.213:81/live.php?id=浙江卫视
江苏卫视,http://148.135.93.213:81/live.php?id=江苏卫视
陕西卫视,http://148.135.93.213:81/live.php?id=陕西卫视
湖北卫视,http://148.135.93.213:81/live.php?id=湖北卫视
江西卫视,http://148.135.93.213:81/live.php?id=江西卫视
广东卫视,http://148.135.93.213:81/live.php?id=广东卫视
东南卫视,http://148.135.93.213:81/live.php?id=东南卫视
北京卫视,http://148.135.93.213:81/live.php?id=北京卫视
吉林卫视,http://148.135.93.213:81/live.php?id=吉林卫视
四川卫视,http://148.135.93.213:81/live.php?id=四川卫视
天津卫视,http://148.135.93.213:81/live.php?id=天津卫视
安徽卫视,http://148.135.93.213:81/live.php?id=安徽卫视
山东卫视,http://148.135.93.213:81/live.php?id=山东卫视
山西卫视,http://148.135.93.213:81/live.php?id=山西卫视
广西卫视,http://148.135.93.213:81/live.php?id=广西卫视
河北卫视,http://148.135.93.213:81/live.php?id=河北卫视
河南卫视,http://148.135.93.213:81/live.php?id=河南卫视
深圳卫视,http://148.135.93.213:81/live.php?id=深圳卫视
甘肃卫视,http://148.135.93.213:81/live.php?id=甘肃卫视
贵州卫视,http://148.135.93.213:81/live.php?id=贵州卫视
辽宁卫视,http://148.135.93.213:81/live.php?id=辽宁卫视
重庆卫视,http://148.135.93.213:81/live.php?id=重庆卫视
黑龙江卫视,http://148.135.93.213:81/live.php?id=黑龙江卫视
海南卫视,http://148.135.93.213:81/live.php?id=海南卫视
大湾区卫视,http://148.135.93.213:81/live.php?id=大湾区卫视
西藏卫视,http://148.135.93.213:81/live.php?id=西藏卫视
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
兵团卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
延边卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
北京卫视,http://111.230.30.193/php/lyd.php?id=6450
东方卫视,http://111.230.30.193/php/lyd.php?id=6345
江苏卫视,http://111.230.30.193/php/lyd.php?id=6310
浙江卫视,http://111.230.30.193/php/lyd.php?id=6339
湖南卫视,http://111.230.30.193/php/lyd.php?id=6307
东南卫视,http://111.230.30.193/php/lyd.php?id=6341
广东卫视,http://111.230.30.193/php/lyd.php?id=6248
广西卫视,http://111.230.30.193/php/lyd.php?id=6549
贵州卫视,http://111.230.30.193/php/lyd.php?id=6474
海南卫视,http://111.230.30.193/php/lyd.php?id=6465
安徽卫视,http://111.230.30.193/php/lyd.php?id=6391
河南卫视,http://111.230.30.193/php/lyd.php?id=6480
湖北卫视,http://111.230.30.193/php/lyd.php?id=6477
吉林卫视,http://111.230.30.193/php/lyd.php?id=6397
江西卫视,http://111.230.30.193/php/lyd.php?id=6344
辽宁卫视,http://111.230.30.193/php/lyd.php?id=6546
山东卫视,http://111.230.30.193/php/lyd.php?id=6456
深圳卫视,http://111.230.30.193/php/lyd.php?id=6313
四川卫视,http://111.230.30.193/php/lyd.php?id=6338
天津卫视,http://111.230.30.193/php/lyd.php?id=6459
重庆卫视,http://111.230.30.193/php/lyd.php?id=6409
甘肃卫视,http://111.230.30.193/php/lyd.php?id=5633
贵州卫视,http://111.230.30.193/php/lyd.php?id=5626
康巴卫视,http://111.230.30.193/php/lyd.php?id=5660
内蒙古卫视,http://111.230.30.193/php/lyd.php?id=5634
大湾区卫视,http://111.230.30.193/php/lyd.php?id=6442
宁夏卫视,http://111.230.30.193/php/lyd.php?id=6454
青海卫视,http://111.230.30.193/php/lyd.php?id=6323
山西卫视,http://111.230.30.193/php/lyd.php?id=5624
陕西卫视,http://111.230.30.193/php/lyd.php?id=5625
西藏卫视,http://111.230.30.193/php/lyd.php?id=6433
新疆卫视,http://111.230.30.193/php/lyd.php?id=5635
延边卫视,http://111.230.30.193/php/lyd.php?id=6516
北京卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000021288/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000021288
湖南卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000032695/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000032695
浙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000014260/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000014260
江苏卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000001828/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000001828
东方卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000005866/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000005866
东南卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000004000010584/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000004000010584
云南卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031120/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031120
吉林卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031117/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031117
四川卫视7.5M,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000004000006119/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000004000006119
天津卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000003475/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000003475
安徽卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000030159/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000030159
山东卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000016568/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000016568
广东卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000014176/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000014176
广西卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031118/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031118
江西卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000268001/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000268001
河北卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000006000040016/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000006000040016
河南卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031119/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031119
海南卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000004000006211/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000004000006211
深圳卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000009227/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000009227
湖北卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000024621/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000024621
甘肃卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031121/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031121
贵州卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000004000025843/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000004000025843
辽宁卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000001945/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000001945
重庆卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000001096/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000001096
青海卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000002000013359/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000002000013359
黑龙江卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000001925/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000001925

🐉电信专线「多线路」,#genre#
👉卡顿请左右键切换源👈,https://cloud.wujiyan.cc/f/eKKuD/4.MOV
👉选择流畅的线路观看👈,https://cloud.wujiyan.cc/f/eKKuD/4.MOV
CCTV1,http://www.dsmcloud.top:8888/rtp/239.81.0.102:4056
CCTV1,http://origin.lean.org.cn:4000/udp/239.45.3.145:5140
CCTV1,http://60.168.231.251:2000/rtp/238.1.78.166:7200
CCTV2,http://www.dsmcloud.top:8888/rtp/239.81.0.115:4056
CCTV2,http://origin.lean.org.cn:4000/udp/239.45.1.109:5140
CCTV2,http://60.168.231.251:2000/rtp/238.1.78.235:7752
CCTV3,http://www.dsmcloud.top:8888/rtp/239.81.0.231:4056
CCTV3,http://origin.lean.org.cn:4000/udp/239.45.1.68:5140
CCTV3,http://60.168.231.251:2000/rtp/238.1.78.170:7232
CCTV4,http://www.dsmcloud.top:8888/rtp/239.81.0.96:4056
CCTV4K,http://www.dsmcloud.top:8888/rtp/239.81.0.144:4056
CCTV4,http://origin.lean.org.cn:4000/udp/239.45.0.2:5140
CCTV4,http://60.168.231.251:2000/rtp/238.1.78.236:7760
CCTV5,http://www.dsmcloud.top:8888/rtp/239.81.0.232:4056
CCTV5+,http://www.dsmcloud.top:8888/rtp/239.81.0.101:4056
CCTV5,http://origin.lean.org.cn:4000/udp/239.45.1.69:5140
CCTV5,http://60.168.231.251:2000/rtp/238.1.78.171:7240
CCTV5+,http://60.168.231.251:2000/rtp/238.1.78.237:7768
CCTV6,http://www.dsmcloud.top:8888/rtp/239.81.0.233:4056
CCTV6,http://origin.lean.org.cn:4000/udp/239.45.1.70:5140
CCTV6,http://60.168.231.251:2000/rtp/238.1.78.172:7248
CCTV7,http://www.dsmcloud.top:8888/rtp/239.81.0.116:4056
CCTV7,http://origin.lean.org.cn:4000/udp/239.45.3.56:5140
CCTV7,http://60.168.231.251:2000/rtp/238.1.78.239:7784
CCTV8,http://www.dsmcloud.top:8888/rtp/239.81.0.234:4056
CCTV8,http://origin.lean.org.cn:4000/udp/239.45.1.71:5140
CCTV8,http://60.168.231.251:2000/rtp/238.1.78.173:7256
CCTV9,http://www.dsmcloud.top:8888/rtp/239.81.0.117:4056
CCTV9,http://origin.lean.org.cn:4000/udp/239.45.3.4:5140
CCTV9,http://60.168.231.251:2000/rtp/238.1.78.240:7792
CCTV10,http://www.dsmcloud.top:8888/rtp/239.81.0.118:4056
CCTV10,http://origin.lean.org.cn:4000/udp/239.45.3.8:5140
CCTV10,http://60.168.231.251:2000/rtp/238.1.78.241:7800
CCTV11,http://www.dsmcloud.top:8888/rtp/239.81.0.229:4056
CCTV11,http://origin.lean.org.cn:4000/udp/239.45.1.196:5140
CCTV11,http://60.168.231.251:2000/rtp/238.1.78.206:7502
CCTV12,http://www.dsmcloud.top:8888/rtp/239.81.0.119:4056
CCTV12,http://origin.lean.org.cn:4000/udp/239.45.3.10:5140
CCTV12,http://60.168.231.251:2000/rtp/238.1.78.242:7808
CCTV13,http://www.dsmcloud.top:8888/rtp/239.81.0.206:4056
CCTV13,http://origin.lean.org.cn:4000/udp/239.45.1.198:5140
CCTV13,http://60.168.231.251:2000/rtp/238.1.79.35:4392
CCTV14,http://www.dsmcloud.top:8888/rtp/239.81.0.120:4056
CCTV14,http://origin.lean.org.cn:4000/udp/239.45.3.23:5140
CCTV14,http://60.168.231.251:2000/rtp/238.1.78.243:7816
CCTV15,http://www.dsmcloud.top:8888/rtp/239.81.0.230:4056
CCTV15,http://origin.lean.org.cn:4000/udp/239.45.1.200:5140
CCTV15,http://60.168.231.251:2000/rtp/238.1.78.222:7648
CCTV16,http://www.dsmcloud.top:8888/rtp/239.81.0.142:4056
CCTV17,http://www.dsmcloud.top:8888/rtp/239.81.0.228:4056
CCTV17,http://origin.lean.org.cn:4000/udp/239.45.3.52:5140
CCTV17,http://60.168.231.251:2000/rtp/238.1.78.178:7296

北京卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.109:4056
浙江卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.108:4056
江苏卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.106:4056
广东卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.104:4056
湖南卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.110:4056
东方卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.111:4056
深圳卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.103:4056
天津卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.113:4056
湖北卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.112:4056
山东卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.114:4056
黑龙江卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.105:4056
河北卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.94:4056
贵州卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.95:4056
东南卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.215:4056
辽宁卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.210:4056
安徽卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.211:4056
甘肃卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.207:4056
江西卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.204:4056
四川卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.130:4056
吉林卫视,http://www.dsmcloud.top:8888/rtp/239.81.0.143:4056
东方卫视,http://origin.lean.org.cn:4000/udp/239.45.3.146:5140
浙江卫视,http://origin.lean.org.cn:4000/udp/239.45.3.178:5140
江苏卫视,http://origin.lean.org.cn:4000/udp/239.45.3.177:5140
湖南卫视,http://origin.lean.org.cn:4000/udp/239.45.3.228:5140
北京卫视,http://origin.lean.org.cn:4000/udp/239.45.3.229:5140
广东卫视,http://origin.lean.org.cn:4000/udp/239.45.3.230:5140
深圳卫视,http://origin.lean.org.cn:4000/udp/239.45.3.231:5140
黑龙江卫视,http://origin.lean.org.cn:4000/udp/239.45.3.232:5140
山东卫视,http://origin.lean.org.cn:4000/udp/239.45.3.238:5140
湖北卫视,http://origin.lean.org.cn:4000/udp/239.45.3.239:5140
安徽卫视,http://origin.lean.org.cn:4000/udp/239.45.1.120:5140
东南卫视,http://origin.lean.org.cn:4000/udp/239.45.1.121:5140
江西卫视,http://origin.lean.org.cn:4000/udp/239.45.1.122:5140
辽宁卫视,http://origin.lean.org.cn:4000/udp/239.45.1.123:5140
天津卫视,http://origin.lean.org.cn:4000/udp/239.45.1.124:5140
四川卫视,http://origin.lean.org.cn:4000/udp/239.45.1.83:5140
重庆卫视,http://origin.lean.org.cn:4000/udp/239.45.1.84:5140
贵州卫视,http://origin.lean.org.cn:4000/udp/239.45.1.80:5140
海南卫视,http://origin.lean.org.cn:4000/udp/239.45.1.81:5140
河北卫视,http://origin.lean.org.cn:4000/udp/239.45.1.44:5140
宁夏卫视,http://origin.lean.org.cn:4000/udp/239.45.1.213:5140
广西卫视,http://origin.lean.org.cn:4000/udp/239.45.0.5:5140
吉林卫视,http://origin.lean.org.cn:4000/udp/239.45.0.6:5140
山西卫视,http://origin.lean.org.cn:4000/udp/239.45.1.229:5140
青海卫视,http://origin.lean.org.cn:4000/udp/239.45.1.230:5140
西藏卫视,http://origin.lean.org.cn:4000/udp/239.45.1.231:5140
陕西卫视,http://origin.lean.org.cn:4000/udp/239.45.1.232:5140
云南卫视,http://origin.lean.org.cn:4000/udp/239.45.0.4:5140
甘肃卫视,http://origin.lean.org.cn:4000/udp/239.45.1.234:5140
内蒙古卫视,http://origin.lean.org.cn:4000/udp/239.45.1.238:5140
河南卫视,http://origin.lean.org.cn:4000/udp/239.45.0.3:5140
新疆卫视,http://origin.lean.org.cn:4000/udp/239.45.1.116:5140
兵团卫视,http://origin.lean.org.cn:4000/udp/239.45.1.117:5140
三沙卫视,http://origin.lean.org.cn:4000/udp/239.45.1.82:5140
康巴卫视,http://origin.lean.org.cn:4000/udp/239.45.1.251:5140
安徽卫视,http://60.168.231.251:2000/rtp/238.1.79.27:4328
北京卫视,http://60.168.231.251:2000/rtp/238.1.78.162:7168
天津卫视,http://60.168.231.251:2000/rtp/238.1.78.20:6088
重庆卫视,http://60.168.231.251:2000/rtp/238.1.78.31:6176
东方卫视,http://60.168.231.251:2000/rtp/238.1.78.163:7176
安徽卫视,http://60.168.231.251:2000/rtp/238.1.78.150:7072
江苏卫视,http://60.168.231.251:2000/rtp/238.1.78.165:7192
浙江卫视,http://60.168.231.251:2000/rtp/238.1.78.164:7184
黑龙江卫视,http://60.168.231.251:2000/rtp/238.1.78.159:7144
吉林卫视,http://60.168.231.251:2000/rtp/238.1.79.48:4496
辽宁卫视,http://60.168.231.251:2000/rtp/238.1.78.21:6096
东南卫视,http://60.168.231.251:2000/rtp/238.1.78.22:6104
四川卫视,http://60.168.231.251:2000/rtp/238.1.78.30:6168
江西卫视,http://60.168.231.251:2000/rtp/238.1.78.26:6136
广东卫视,http://60.168.231.251:2000/rtp/238.1.78.161:7160
海南卫视,http://60.168.231.251:2000/rtp/238.1.79.49:4504
湖北卫视,http://60.168.231.251:2000/rtp/238.1.78.168:7216
湖南卫视,http://60.168.231.251:2000/rtp/238.1.78.160:7152
贵州卫视,http://60.168.231.251:2000/rtp/238.1.78.244:7824
河北卫视,http://60.168.231.251:2000/rtp/238.1.78.245:7832
河南卫视,http://60.168.231.251:2000/rtp/238.1.79.65:4632
山东卫视,http://60.168.231.251:2000/rtp/238.1.78.169:7224
甘肃卫视,http://60.168.231.251:2000/rtp/238.1.79.36:4400
陕西卫视,http://60.168.231.251:2000/rtp/238.1.78.88:6576
云南卫视,http://60.168.231.251:2000/rtp/238.1.78.89:6584
山西卫视,http://60.168.231.251:2000/rtp/238.1.78.95:6632
青海卫视,http://60.168.231.251:2000/rtp/238.1.78.102:6688
广西卫视,http://60.168.231.251:2000/rtp/238.1.78.70:6432
内蒙古卫视,http://60.168.231.251:2000/rtp/238.1.78.103:6696
宁夏卫视,http://60.168.231.251:2000/rtp/238.1.78.109:6744
新疆卫视,http://60.168.231.251:2000/rtp/238.1.78.110:6752
西藏卫视,http://60.168.231.251:2000/rtp/238.1.78.101:6680
深圳卫视,http://60.168.231.251:2000/rtp/238.1.78.156:7120
兵团卫视,http://60.168.231.251:2000/rtp/238.1.78.104:6704
三沙卫视,http://60.168.231.251:2000/rtp/238.1.78.27:6144
厦门卫视,http://60.168.231.251:2000/rtp/238.1.78.246:7840
CHC家庭电影,http://www.dsmcloud.top:8888/rtp/239.81.0.238:4056
CHC动作电影,http://www.dsmcloud.top:8888/rtp/239.81.0.239:4056
CHC影迷电影,http://www.dsmcloud.top:8888/rtp/239.81.0.240:4056
新闻综合,http://origin.lean.org.cn:4000/udp/239.45.3.209:5140
都市频道,http://origin.lean.org.cn:4000/udp/239.45.3.236:5140
纪实人文,http://origin.lean.org.cn:4000/udp/239.45.3.212:5140
东方影视,http://origin.lean.org.cn:4000/udp/239.45.3.237:5140
第一财经,http://origin.lean.org.cn:4000/udp/239.45.3.211:5140
东方财经,http://origin.lean.org.cn:4000/udp/239.45.1.119:5140
五星体育,http://origin.lean.org.cn:4000/udp/239.45.3.210:5140
哈哈炫动,http://origin.lean.org.cn:4000/udp/239.45.1.55:5140
上视外语,http://origin.lean.org.cn:4000/udp/239.45.1.127:5140
都市剧场,http://origin.lean.org.cn:4000/udp/239.45.3.136:5140
欢笑剧场,http://origin.lean.org.cn:4000/udp/239.45.3.196:5140
全纪实,http://origin.lean.org.cn:4000/udp/239.45.3.135:5140
动漫秀场,http://origin.lean.org.cn:4000/udp/239.45.3.134:5140
生活时尚,http://origin.lean.org.cn:4000/udp/239.45.3.132:5140
七彩戏剧,http://origin.lean.org.cn:4000/udp/239.45.3.61:5140
法治天地,http://origin.lean.org.cn:4000/udp/239.45.1.46:5140
山东教育,http://60.168.231.251:2000/rtp/238.1.78.254:7904


🐉联通专线「多线路」,#genre#
👉卡顿请左右键切换源👈,https://cloud.wujiyan.cc/f/eKKuD/4.MOV
👉选择流畅的线路观看👈,https://cloud.wujiyan.cc/f/eKKuD/4.MOV
CCTV1,http://218.241.192.50:8808/rtp/239.3.1.129:8008
CCTV1,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.129:8008
CCTV2,http://218.241.192.50:8808/rtp/239.3.1.60:8084
CCTV2,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.60:8084
CCTV3,http://218.241.192.50:8808/rtp/239.3.1.172:8001
CCTV3,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.172:8001
CCTV4,http://218.241.192.50:8808/rtp/239.3.1.105:8092
CCTV4,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.105:8092
CCTV5,http://218.241.192.50:8808/rtp/239.3.1.173:8001
CCTV5+,http://218.241.192.50:8808/rtp/239.3.1.130:8004
CCTV5,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.173:8001
CCTV5+,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.130:8004
CCTV6,http://218.241.192.50:8808/rtp/239.3.1.174:8001
CCTV6,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.174:8001
CCTV7,http://218.241.192.50:8808/rtp/239.3.1.61:8104
CCTV7,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.61:8104
CCTV8,http://218.241.192.50:8808/rtp/239.3.1.175:8001
CCTV8,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.175:8001
CCTV9,http://218.241.192.50:8808/rtp/239.3.1.62:8112
CCTV9,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.62:8112
CCTV10,http://218.241.192.50:8808/rtp/239.3.1.63:8116
CCTV10,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.63:8116
CCTV11,http://218.241.192.50:8808/rtp/239.3.1.152:8120
CCTV11,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.152:8120
CCTV12,http://218.241.192.50:8808/rtp/239.3.1.64:8124
CCTV12,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.64:8124
CCTV13,http://218.241.192.50:8808/rtp/239.3.1.124:8128
CCTV13,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.124:8128
CCTV14,http://218.241.192.50:8808/rtp/239.3.1.65:8132
CCTV14,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.65:8132
CCTV15,http://218.241.192.50:8808/rtp/239.3.1.153:8136
CCTV15,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.153:8136
CCTV16,http://218.241.192.50:8808/rtp/239.3.1.183:8001
CCTV16,http://218.241.192.50:8808/rtp/239.3.1.184:8001
CCTV16,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.183:8001
CCTV16,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.184:8001
CCTV17,http://218.241.192.50:8808/rtp/239.3.1.151:8144
CCTV17,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.151:8144

北京卫视,http://218.241.192.50:8808/rtp/239.3.1.241:8000
湖南卫视,http://218.241.192.50:8808/rtp/239.3.1.132:8012
东方卫视,http://218.241.192.50:8808/rtp/239.3.1.136:8032
浙江卫视,http://218.241.192.50:8808/rtp/239.3.1.137:8036
江苏卫视,http://218.241.192.50:8808/rtp/239.3.1.135:8028
深圳卫视,http://218.241.192.50:8808/rtp/239.3.1.134:8020
广东卫视,http://218.241.192.50:8808/rtp/239.3.1.142:8048
安徽卫视,http://218.241.192.50:8808/rtp/239.3.1.211:8064
天津卫视,http://218.241.192.50:8808/rtp/239.3.1.141:1234
重庆卫视,http://218.241.192.50:8808/rtp/239.3.1.122:8160
山东卫视,http://218.241.192.50:8808/rtp/239.3.1.209:8052
黑龙江卫视,http://218.241.192.50:8808/rtp/239.3.1.133:8016
